"id";"timestamp";"amount";"customer_id";"product_id"
"56162";"2014-02-11 20:54:15";"1,00";"803";"37"
"56161";"2014-02-11 20:54:15";"1,00";"642";"37"
"56163";"2014-02-11 20:54:16";"1,00";"609";"37"
"56164";"2014-02-11 20:54:16";"1,00";"868";"37"
"56165";"2014-02-11 20:54:17";"1,00";"716";"37"
"56166";"2014-02-11 20:54:17";"1,00";"832";"37"
"56167";"2014-02-11 20:54:27";"1,00";"843";"37"
"56172";"2014-02-11 21:02:18";"1,00";"843";"37"
"56173";"2014-02-11 21:02:19";"1,00";"642";"37"
"56175";"2014-02-11 21:02:20";"1,00";"716";"37"
"56174";"2014-02-11 21:02:20";"1,00";"609";"37"
"56176";"2014-02-11 21:02:21";"1,00";"803";"37"
"56177";"2014-02-11 21:02:51";"1,00";"843";"37"
"56178";"2014-02-11 21:03:35";"1,00";"320";"37"
"56179";"2014-02-11 21:03:41";"1,00";"661";"37"
"56181";"2014-02-11 21:05:18";"1,00";"643";"70"
"56182";"2014-02-11 21:08:32";"0,50";"643";"24"
"56184";"2014-02-11 21:11:53";"1,00";"661";"37"
"56187";"2014-02-11 21:16:21";"1,00";"642";"37"
"56188";"2014-02-11 21:16:22";"1,00";"803";"37"
"56189";"2014-02-11 21:16:22";"1,00";"832";"37"
"56191";"2014-02-11 21:16:23";"1,00";"716";"37"
"56190";"2014-02-11 21:16:23";"1,00";"868";"37"
"56192";"2014-02-11 21:16:24";"1,00";"609";"37"
"56193";"2014-02-11 21:16:24";"1,00";"843";"37"
"56196";"2014-02-11 21:19:49";"1,00";"642";"37"
"56197";"2014-02-11 21:19:57";"1,00";"716";"37"
"56199";"2014-02-11 21:22:54";"1,00";"843";"37"
"56200";"2014-02-11 21:26:50";"3,00";"718";"65"
"56203";"2014-02-11 21:34:16";"1,00";"782";"37"
"56204";"2014-02-11 21:34:23";"1,00";"862";"37"
"56205";"2014-02-11 21:34:31";"1,00";"642";"37"
"56206";"2014-02-11 21:34:39";"1,00";"843";"37"
"56207";"2014-02-11 21:34:49";"1,00";"803";"37"
"56208";"2014-02-11 21:35:54";"1,00";"609";"37"
"56209";"2014-02-11 21:35:54";"1,00";"643";"37"
"56210";"2014-02-11 21:35:55";"1,00";"661";"37"
"56211";"2014-02-11 21:36:57";"1,00";"716";"37"
